Ticker,PE,PB,EV_EBITDA,ROE,IndustryPE,IndustryPB,IndustryEV_EBITDA,IndustryROE,MarketPE,MarketPB,Beta1Y
SMT,1.43725,0.62735,12.88074,45.59886,14.65099,1.63352,9.43834,16.06733,12.57264,1.93341,0.139251067787827
SRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00898330279726605
ST8,38.07162,0.28001,31.14883,0.03039,12.57834,1.1192,10.15052,9.13367,13.81859,1.88509,0.788383748297014
TST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0195600208659209
UNI,4465.74263,0.68788,199.35391,0.01541,19.65438,3.17472,17.81179,18.5949,12.57264,1.93341,0.369082127276298
VEC,19.2978,2.18823,11.41424,13.05481,14.65099,1.63352,9.43834,16.06733,12.57264,1.93341,0.339085869254176
VIE,15.44357,2.05088,4.50716,13.39261,6.74598,1.11667,8.74202,17.57901,12.57264,1.93341,-0.259769585564422
VLA,31.87999,0.78308,18.38677,2.4782,12.59741,2.80548,5.81275,24.17183,12.57264,1.93341,0.0168267623539163
VTC,236.7752,0.85378,7.04524,1.5885,19.7818,5.85572,9.27617,33.08941,12.57264,1.93341,0.200082008357903
VTE,36.72552,0.69426,9.07169,1.88752,6.74598,1.11667,8.74202,17.57901,12.57264,1.93341,-0.00914753112205745
AGP,19.74179,1.74096,6.64025,10.33335,12.36885,1.56748,5.74084,12.8155,12.57264,1.93341,0.190282944711441
AMP,22.31121,0.79705,15.46909,3.63947,18.10686,2.68294,9.39531,15.1245,12.57264,1.93341,0.318670090363754
AMV,4.94566,0.16055,8.31962,3.33661,16.96909,1.75521,6.45614,10.80175,13.95118,1.93197,0.805200953760149
APC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244033894779439
BCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11762309818136
BIO,24.67269,0.0,0.0,0.0,12.36885,1.56748,5.74084,12.8155,12.57264,1.93341,0.502537540764544
CDP,6.07074,0.83929,10.25913,13.54806,12.36885,1.56748,5.74084,12.8155,12.57264,1.93341,0.134895178647513
CNC,9.12731,2.10921,2.75563,23.10877,12.36885,1.56748,5.74084,12.8155,12.57264,1.93341,0.377576506523895
CVN,79.20072,0.1015,,0.11755,18.28735,1.56243,,9.56984,13.29252,1.74375,0.445505602708179
DAN,3.61949,0.51813,4.35087,15.18932,12.11181,1.54062,5.70081,12.87458,12.51229,1.92409,-0.327432803253899
DBD,15.71757,2.62468,6.68372,16.57758,12.36885,1.56748,5.74084,12.8155,12.57264,1.93341,0.265465869643883
DBM,7.00576,1.1083,1.44536,16.74383,16.36051,2.0453,5.7512,12.71786,13.33211,1.60007,0.434925378984529
DBT,10.27746,0.98064,2.41466,9.79957,12.36885,1.56748,5.74084,12.8155,12.57264,1.93341,-0.204287850979829
DCL,139.59628,1.79088,15.59654,1.31953,15.08392,1.69682,6.1784,12.04928,14.74307,2.03894,0.660208422407703
DDN,22.44317,0.79141,9.9861,3.58075,12.36885,1.56748,5.74084,12.8155,12.57264,1.93341,0.121104432971514
DHD,20.76253,2.47952,6.26113,12.3925,12.36885,1.56748,5.74084,12.8155,12.57264,1.93341,0.0325352480909217
DHG,12.97197,3.65629,4.88698,24.09441,12.36885,1.56748,5.74084,12.8155,12.57264,1.93341,0.185229995083176
DHN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0602874231163417
DHT,127.64895,4.5328,29.62159,3.77419,12.36885,1.56748,5.74084,12.8155,12.57264,1.93341,0.40101424472872
DMC,9.04881,1.23729,5.05121,13.6762,12.36885,1.56748,5.74084,12.8155,12.57264,1.93341,0.0359365038187028
DNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0729157855158012
DP1,5.30985,1.13239,5.91772,20.8869,12.36885,1.56748,5.74084,12.8155,12.57264,1.93341,0.509120970879563
DP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.343311160408393
DP3,6.28582,2.06507,4.14993,34.30252,12.36885,1.56748,5.74084,12.8155,12.57264,1.93341,0.221589077510507
DPH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358109154020763
DPP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0647244530843489
DTG,5.95504,0.70808,2.13718,12.546,12.36885,1.56748,5.74084,12.8155,12.57264,1.93341,0.0716953236064259
DTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0731855993120374
DTP,8.94087,1.90648,3.18831,22.41089,12.36885,1.56748,5.74084,12.8155,12.57264,1.93341,0.12852282750911
DVM,12.19098,0.29682,13.22449,2.44446,12.36885,1.56748,5.74084,12.8155,12.57264,1.93341,0.842331967699321
DVN,5.45404,1.06108,14.06754,21.5215,12.36885,1.56748,5.74084,12.8155,12.57264,1.93341,0.727746096246049
FIT,83.63716,0.17362,7.88536,-0.18616,12.36885,1.56748,5.74084,12.8155,12.57264,1.93341,0.803861267756116
GPC,58.15067,0.17175,10.54455,0.39854,9.046,0.71538,9.23873,8.26485,12.57264,1.93341,0.555377026883977
HDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088147216520184
IMP,17.01108,2.61828,6.2956,15.62368,12.36885,1.56748,5.74084,12.8155,12.57264,1.93341,0.602283384908503
JVC,6.51337,0.50564,3.41861,8.00651,18.10686,2.68294,9.39531,15.1245,12.57264,1.93341,0.815847073844214
LDP,5.20235,0.75588,2.66118,16.32538,12.36885,1.56748,5.74084,12.8155,12.57264,1.93341,0.460782783928101
MED,10.46209,0.67119,3.39734,6.54758,12.36885,1.56748,5.74084,12.8155,12.57264,1.93341,0.217229545504006
MEF,0.2405,0.0,0.06965,0.0,18.10686,2.68294,9.39531,15.1245,12.57264,1.93341,0.674616778634889
MKP,18.4671,0.50272,3.76706,2.72394,12.36885,1.56748,5.74084,12.8155,12.57264,1.93341,0.00751194712161184
MKV,4.43512,0.62115,2.02309,14.43207,12.36885,1.56748,5.74084,12.8155,12.57264,1.93341,0.586520086559195
MRF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.130167742907248
MTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287366098605004
NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.163622554403624
NDP,12.53938,1.91871,3.65424,15.60686,16.36051,2.0453,5.7512,12.71786,13.33211,1.60007,-0.140214454946608
NHD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.614549726546385
OPC,13.24814,1.61473,3.41953,12.24287,12.36885,1.56748,5.74084,12.8155,12.57264,1.93341,0.0217353706809755
PBC,15.17524,0.47341,10.15087,3.14033,12.36885,1.56748,5.74084,12.8155,12.57264,1.93341,0.64600470332117
PMC,14.82477,4.32087,5.60552,29.87232,12.36885,1.56748,5.74084,12.8155,12.57264,1.93341,-0.138733221401919
PPP,5.55589,1.13418,2.90963,20.79474,12.36885,1.56748,5.74084,12.8155,12.57264,1.93341,-0.119760661519813
SPM,20.33588,0.17997,2.84268,0.8894,12.10214,1.50799,5.64935,12.60883,11.7758,1.81457,0.491295689029707
SRA,65.31677,0.11042,12.29819,0.19042,7.02631,0.75756,2.79591,14.78721,14.34662,2.06988,0.896682081225405
TNH,56.81768,1.39144,19.60386,2.59859,22.72404,1.49614,9.65004,6.96441,11.90652,1.52102,1.15001961470331
TRA,11.88355,1.89011,2.31535,17.75682,12.36885,1.56748,5.74084,12.8155,12.57264,1.93341,-0.142944019012
TTD,32.12856,7.94144,16.14215,24.44631,18.10686,2.68294,9.39531,15.1245,12.57264,1.93341,0.296184248889116
TW3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.158209572367586
UPH,8.55526,0.27342,12.86876,3.24724,12.36885,1.56748,5.74084,12.8155,12.57264,1.93341,-0.203319729521792
VDP,15.18208,1.22465,5.01758,8.22471,12.36885,1.56748,5.74084,12.8155,12.57264,1.93341,0.0684775241455788
VHE,8.56637,0.25926,7.21462,3.07493,9.046,0.71538,9.23873,8.26485,12.57264,1.93341,0.581386170563312
VMD,7.5962,0.497,6.64192,6.47002,12.36885,1.56748,5.74084,12.8155,12.57264,1.93341,0.299153203016032
YTC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46934194488211
BSR,6.76318,1.79121,5.81168,30.17536,7.16865,1.67832,5.89228,26.43236,12.57264,1.93341,1.11012861394558
OIL,23.14735,1.16648,7.60455,6.31254,7.16865,1.67832,5.89228,26.43236,12.57264,1.93341,0.954299307059344
PEQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00894856159778736
PLX,14.29835,1.57987,4.33136,12.9574,14.66434,2.22354,6.19044,15.99812,12.57264,1.93341,0.960326235018589
POS,5.34746,0.74444,11.54649,14.46235,11.59816,1.07837,9.46878,10.16612,12.57264,1.93341,0.643845123497836
PTV,93.58344,0.41136,3.53049,1.12361,11.59816,1.07837,9.46878,10.16612,12.57264,1.93341,0.239600195585594
PVB,5.35516,1.03408,7.43446,19.85676,11.59816,1.07837,9.46878,10.16612,12.57264,1.93341,1.4544462539575
PVC,31.75478,0.92031,5.88239,4.91421,11.59816,1.07837,9.46878,10.16612,12.57264,1.93341,1.40372099103279
PVD,15.93683,1.00991,8.28554,6.56088,11.59816,1.07837,9.46878,10.16612,12.57264,1.93341,1.3966007912035
PVE,17.28036,-0.52503,16.86924,0.0,5.31632,0.68464,3.38565,16.98726,12.57264,1.93341,-0.26967467830604
PVS,9.60329,1.21467,12.16064,14.2644,11.59816,1.07837,9.46878,10.16612,12.57264,1.93341,1.27860276627044
TOS,6.87163,2.42498,6.09212,42.16414,11.88866,1.95819,8.07962,18.46725,12.57264,1.93341,0.202429857853454
ADC,5.78012,0.81413,1.04024,13.58408,12.49036,2.36875,4.71087,23.31272,12.57264,1.93341,0.0191424653490056
ADG,8.03703,0.40859,2.79373,6.27307,16.85253,1.36315,17.37589,8.75953,12.57264,1.93341,-0.0131666378874306
AFX,5.67531,0.65493,15.87321,11.98171,9.046,0.71538,9.23873,8.26485,12.57264,1.93341,0.45517237678604
AGX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.237994030529903
ALT,4.12835,0.29902,2.05063,7.48707,7.94843,1.30514,7.41182,17.32838,12.57264,1.93341,0.0176945654627565
AST,11.46195,4.21832,2.61347,50.88104,12.49036,2.36875,4.71087,23.31272,12.57264,1.93341,0.467108177633219
ATS,156.12085,2.04593,35.58386,1.31642,28.86284,3.56491,14.01665,14.32777,12.57264,1.93341,-0.408340615719112
BCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDB,17.22215,0.71267,3.80238,3.94853,24.94115,2.79633,4.96237,14.7477,13.62471,1.79594,-0.0568727581762072
BED,16.18234,1.92894,4.20479,10.86184,12.49036,2.36875,4.71087,23.31272,12.57264,1.93341,-0.109596283004672
BLN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00785050350238994
BSG,316.51399,2.76797,9.79584,0.86663,29.5873,4.39663,13.16767,17.36438,15.47979,2.07647,-0.0773490303812721
BST,7.04266,0.74952,2.12993,10.44566,10.88543,0.76654,4.73106,10.80727,14.45541,1.89648,-0.308107205423973
BTT,3.96795,1.14074,4.59901,30.63964,12.49036,2.36875,4.71087,23.31272,12.57264,1.93341,0.236923510106425
BTV,15.83299,1.82375,4.2686,12.01464,28.86284,3.56491,14.01665,14.32777,12.57264,1.93341,-0.0329918378437754
CAB,10.37355,0.55387,3.7743,5.65925,47.42299,4.10315,32.58674,9.10491,12.49585,1.5533,0.422168702746467
CEN,78.6076,0.14862,8.38137,0.18918,12.49036,2.36875,4.71087,23.31272,12.57264,1.93341,0.204554314769555
CMV,7.98369,0.63465,1.30975,9.41001,5.31632,0.68464,3.38565,16.98726,12.57264,1.93341,0.360222032751059
COM,16.81803,1.13943,1.86018,6.88516,15.02969,2.04378,6.40599,14.28327,15.47979,2.07647,0.0411893723267973
CPH,0.14393,0.02596,0.91487,17.61023,41.44826,2.64409,5.6879,9.08743,13.33211,1.60007,0.0
CTC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.50821215115663e-34
DAD,13.16595,0.75338,3.84115,5.57678,16.85253,1.36315,17.37589,8.75953,12.57264,1.93341,0.00804733796419108
DAE,12.45531,0.67077,2.96815,5.29691,16.85253,1.36315,17.37589,8.75953,12.57264,1.93341,0.122066679667036
DAH,417.78207,0.32013,20.78707,0.07677,18.33042,4.96057,9.23825,41.95537,16.42564,2.13501,0.564056742343523
DGW,11.1747,2.48303,4.99868,23.69146,12.49036,2.36875,4.71087,23.31272,12.57264,1.93341,1.63723750962857
DKC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.98909801151762
DLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.557368057708378
DLT,2.06042,0.3632,2.24339,18.91448,28.86284,3.56491,14.01665,14.32777,12.57264,1.93341,0.502467750058864
DMX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.210738225188282
DSD,72.01854,1.6987,14.5835,2.38278,28.86284,3.56491,14.01665,14.32777,12.57264,1.93341,-0.0446726963040988
DSN,5.78604,1.30447,4.31489,22.48548,28.86284,3.56491,14.01665,14.32777,12.57264,1.93341,0.153518396930536
DSP,251.51579,1.40824,365.68918,0.56693,40.7843,7.54231,13.16029,21.97989,13.33211,1.60007,-0.4132092410965
DST,97.55003,0.67255,-1442.84424,0.69149,12.49036,2.36875,4.71087,23.31272,12.57264,1.93341,0.949072847972501
DTI,128.98238,0.18835,315.81933,0.14613,19.65438,3.17472,17.81179,18.5949,12.57264,1.93341,0.95845515829494
DXL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0283410347360926
EBS,12.53051,0.68854,4.91358,7.38827,16.85253,1.36315,17.37589,8.75953,12.57264,1.93341,0.373973156317645
ECI,4.57083,0.49838,38.62058,9.57392,16.85253,1.36315,17.37589,8.75953,12.57264,1.93341,-0.0356191176899639
EID,4.70855,0.57383,2.5049,12.28046,5.31632,0.68464,3.38565,16.98726,12.57264,1.93341,0.468114358500701
EIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.536062153981314
EPH,3.68825,0.60428,1.44287,16.38381,2.13921,1.45589,2.86961,138.7057,12.31537,1.62107,-0.345498733782693
FHN,16.01344,0.85966,4.67053,5.44137,15.97894,2.67339,7.34521,18.06779,13.33211,1.60007,0.13583609029407
FHS,7.87565,2.07944,1.84781,25.88506,16.85253,1.36315,17.37589,8.75953,12.57264,1.93341,0.0594419817871795
FOC,6.49227,1.31637,3.26981,21.79082,19.7818,5.85572,9.27617,33.08941,12.57264,1.93341,0.899459330406416
FRT,22.94385,4.37413,3.51176,28.41723,12.49036,2.36875,4.71087,23.31272,12.57264,1.93341,0.658224575296864
GTT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0482188039028493
HES,135.54636,4.70241,2.62227,3.42138,40.7843,7.54231,13.16029,21.97989,13.33211,1.60007,0.0252670076148195
HEV,573.76056,0.61495,-2.99014,-1.17245,1.52176,2.02957,2.43002,99.69935,15.75019,2.09592,-0.0130756942448623
HFX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.430734517257183
HGT,4.14147,1.34681,13.7993,32.33784,19.93721,7.80207,8.18915,59.47755,14.452,1.91871,-0.17237923994862
HHG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4117797620933
HOT,8.08164,2.14843,2.38997,29.61069,28.86284,3.56491,14.01665,14.32777,12.57264,1.93341,-0.10957466680765
HTM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0254258141802551
HTP,379.15386,0.57243,71.043,0.0,11.09814,0.66978,6.72227,0.0,18.20092,1.6204,-0.166364077006849
HTT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0412254347814821
HVN,15.52302,6.95548,6.54628,58.6563,28.86284,3.56491,14.01665,14.32777,12.57264,1.93341,1.42766624473014
IBD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.109630518875108
IHK,11.56196,1.10679,2.31534,9.04353,48.31073,4.18144,32.32329,9.10469,12.98866,1.61235,-0.224755434860239
IN4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3792100514567
KGM,10.61613,0.50693,2.11305,4.70896,14.53519,2.59788,6.90105,19.00469,12.57264,1.93341,0.420167405999007
KHX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0146641531627477
LBC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103759918734471
MAS,16.41405,3.14431,4.33562,20.53455,28.86284,3.56491,14.01665,14.32777,12.57264,1.93341,-0.0497785505482536
MTC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.351017638419267
MWG,11.22924,3.0448,4.30356,29.08309,12.49036,2.36875,4.71087,23.31272,12.57264,1.93341,1.23209468600967
NBE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166111849536746
NWT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0635912704702116
ODE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222203067879353
ONW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0749021113213467
PDC,54.04086,0.64517,6.33516,1.19896,28.86284,3.56491,14.01665,14.32777,12.57264,1.93341,0.468806592033047
PET,19.55627,2.12838,10.50293,16.70187,12.49036,2.36875,4.71087,23.31272,12.57264,1.93341,1.47117050331444
PGT,17.48793,1.14994,5.69911,8.32023,11.88866,1.95819,8.07962,18.46725,12.57264,1.93341,0.621497018611379
PIT,322.3615,0.97336,4.81808,0.29764,5.93291,0.66844,2.7772,15.45927,12.67895,1.83006,0.639441306272793
PNC,162.7155,1.61702,2.70932,0.98624,11.37811,2.16769,4.69502,23.41745,11.97562,1.86411,0.322286196718715
PNG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31042686368938
PSD,4.33363,1.00114,9.93459,25.91562,6.74598,1.11667,8.74202,17.57901,12.57264,1.93341,0.518472760364041
QST,4.8319,1.37479,3.74384,29.60473,12.49036,2.36875,4.71087,23.31272,12.57264,1.93341,-0.277921085762753
RIC,108.26444,0.83966,10.37579,0.77662,28.86284,3.56491,14.01665,14.32777,12.57264,1.93341,-0.121611245391507
SAP,101.94009,2.68734,22.54194,2.6362,10.90868,0.74375,4.44735,10.26551,16.42564,2.13501,0.0684137450522071
SAS,5.40072,2.66498,2.6104,46.31725,28.86284,3.56491,14.01665,14.32777,12.57264,1.93341,0.366396600835651
SBV,9.13963,0.4066,2.70635,4.43556,12.49036,2.36875,4.71087,23.31272,12.57264,1.93341,0.0352185029587195
SCS,6.07911,2.82057,5.82478,46.02899,11.88866,1.95819,8.07962,18.46725,12.57264,1.93341,0.525682223465414
SED,4.67927,0.38955,4.03629,8.58086,16.85253,1.36315,17.37589,8.75953,12.57264,1.93341,0.311956255589092
SGD,56.9332,1.11779,6.58377,3.07006,16.85253,1.36315,17.37589,8.75953,12.57264,1.93341,0.341773857860238
SGH,12.60436,1.56658,14.83093,11.97428,28.86284,3.56491,14.01665,14.32777,12.57264,1.93341,0.0406218031694239
SKG,10.43704,0.56149,3.33386,5.40793,28.86284,3.56491,14.01665,14.32777,12.57264,1.93341,0.821927291969216
SMN,56.57615,0.53695,2.49736,0.93446,1.33719,1.77008,2.34783,98.47354,15.47979,2.07647,0.0909454363191547
STC,10.00795,0.52668,3.45252,4.89122,5.31632,0.68464,3.38565,16.98726,12.57264,1.93341,-0.0196713053564598
STH,8.81822,0.7703,3.9433,16.89391,16.85253,1.36315,17.37589,8.75953,12.57264,1.93341,1.38633775626069
STT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0519166388160594
SVT,10.89509,0.78318,36.50356,7.29771,12.49036,2.36875,4.71087,23.31272,12.57264,1.93341,0.23130684563828
TCT,9.74713,0.60928,15.32055,6.39473,28.86284,3.56491,14.01665,14.32777,12.57264,1.93341,0.422646653018073
TH1,1.65586,1.69332,11.56372,116.05128,5.31632,0.68464,3.38565,16.98726,12.57264,1.93341,-0.137712018371809
THS,45.516,0.6903,7.09857,1.46216,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.255720540294182
TOP,319.31579,0.14046,6225.80775,0.044,22.97694,3.04521,4.06526,16.95657,16.42564,2.13501,0.478407227450125
TPH,18.24191,1.00661,5.64193,5.57535,11.01308,0.77334,5.7311,10.91397,13.73681,1.80423,0.587430164840252
TPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211470312683358
TSD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0128659869987481
TSJ,5.91726,1.65836,40.96893,31.7423,28.86284,3.56491,14.01665,14.32777,12.57264,1.93341,0.0330731203502495
TTT,4.47297,0.27931,4.16261,8.7564,28.86284,3.56491,14.01665,14.32777,12.57264,1.93341,0.326261520236213
VIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0486153899920545
VJC,44.1619,3.64188,23.07116,8.66467,28.86284,3.56491,14.01665,14.32777,12.57264,1.93341,0.609451328944306
VNB,10.65994,0.72959,70.36093,7.02651,16.85253,1.36315,17.37589,8.75953,12.57264,1.93341,0.876209159973527
VNG,10.10891,0.5676,10.05482,5.56572,28.86284,3.56491,14.01665,14.32777,12.57264,1.93341,0.394174027107281
VNS,422.85698,0.42941,2.87481,0.10052,11.88866,1.95819,8.07962,18.46725,12.57264,1.93341,0.197853157278869
VNX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44669842918953
VNZ,47.61738,21.08254,4.03609,28.93985,36.24015,8.4517,4.12612,18.87029,12.57264,1.93341,0.721847731380365
VPL,48.84404,3.21363,24.66914,7.65018,28.86284,3.56491,14.01665,14.32777,12.57264,1.93341,0.0
VPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427526264548302
VTD,18.07058,0.39966,5.26653,2.24849,28.86284,3.56491,14.01665,14.32777,12.57264,1.93341,0.5474438916727
VTG,106.27644,0.459,8.93001,0.76218,28.86284,3.56491,14.01665,14.32777,12.57264,1.93341,0.144631219489964
VTM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VTR,793.51075,0.84876,5.34027,0.19646,28.86284,3.56491,14.01665,14.32777,12.57264,1.93341,0.69667731217138
YEG,34.00116,0.71283,8.97216,2.26468,16.85253,1.36315,17.37589,8.75953,12.57264,1.93341,0.746503474245226
A32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0887600295924772
AAM,14.73344,0.38395,4.95478,2.65145,14.53519,2.59788,6.90105,19.00469,12.57264,1.93341,0.117900440355718
AAN,28.54339,1.54046,8.02898,6.25756,9.046,0.71538,9.23873,8.26485,12.57264,1.93341,0.0
AAT,309.19144,0.21214,6.70244,-0.61416,5.7082,0.81236,4.56572,16.88997,12.57264,1.93341,0.743180695859422
ABT,4.04237,0.87426,4.07827,22.32822,14.53519,2.59788,6.90105,19.00469,12.57264,1.93341,0.128265018391906
ACL,13.41145,0.73332,4.10217,5.48257,14.53519,2.59788,6.90105,19.00469,12.57264,1.93341,0.240651446213115
ADS,6.39119,0.56843,9.10532,9.68936,5.7082,0.81236,4.56572,16.88997,12.57264,1.93341,1.34165993909591
AG1,5.73468,0.94638,2.08929,16.50277,12.73585,1.04948,5.89107,9.00941,13.33211,1.60007,0.359922901433354
AGF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00587713959043636
AGM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625017912321283
AIG,8.35725,1.19328,3.82884,18.49198,14.53519,2.59788,6.90105,19.00469,12.57264,1.93341,0.0
ANT,4.43713,1.37567,3.94409,28.22114,14.53519,2.59788,6.90105,19.00469,12.57264,1.93341,0.422688590000897
ANV,5.29509,1.18732,4.85721,23.61801,14.53519,2.59788,6.90105,19.00469,12.57264,1.93341,1.4682218977946
APF,6.87575,1.23771,2.50052,19.61477,14.53519,2.59788,6.90105,19.00469,12.57264,1.93341,0.111548306831843
APT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223687887630455
ASA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00312578408935747
ASM,16.73172,0.28191,8.71727,3.28303,19.65438,3.17472,17.81179,18.5949,12.57264,1.93341,1.4606575623421
ATA,7.31684,-0.03622,27.69585,0.0,15.02926,2.59245,6.35841,0.0,18.28123,1.64496,0.492217137338238
AVF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0241094019514246
BAF,125.73444,2.73035,26.68727,2.23953,14.53519,2.59788,6.90105,19.00469,12.57264,1.93341,0.777619489663681
BBC,14.25503,1.16239,3.08177,8.37491,19.18259,2.89028,6.84571,16.27431,16.42564,2.13501,-0.0696006701937064
BBM,8.15285,0.63437,1.96575,7.78092,11.80205,2.11268,6.01021,18.1638,12.57264,1.93341,0.111790103036946
BBT,11.38074,0.80728,2.39397,7.09341,5.66561,0.8006,4.33235,17.44382,13.83896,0.67328,-0.35545395035008
BCF,16.25436,3.21808,7.11744,20.36793,14.53519,2.59788,6.90105,19.00469,12.57264,1.93341,-0.196039710961454
BDG,7.35055,0.93176,4.77651,13.50836,5.7082,0.81236,4.56572,16.88997,12.57264,1.93341,0.240595643664338
BEL,800.15994,3.99144,5.4469,0.49805,27.10781,0.79671,4.94406,1.76337,13.33211,1.60007,0.0959082714778305
BHG,18.5915,4.4871,0.72485,24.13524,15.97894,2.67339,7.34521,18.06779,13.33211,1.60007,0.0533955177562152
BHH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BHK,10.42435,0.0,1.97427,0.0,11.80205,2.11268,6.01021,18.1638,12.57264,1.93341,0.153147499189084
BHN,12.19899,1.30184,2.94456,11.46883,11.80205,2.11268,6.01021,18.1638,12.57264,1.93341,0.155713268020761
BHP,33.99854,0.58383,1.60702,1.71722,11.80205,2.11268,6.01021,18.1638,12.57264,1.93341,-0.187048273803603
BIG,3.33678,0.43183,1.98738,19.51115,14.53519,2.59788,6.90105,19.00469,12.57264,1.93341,0.335878486249034
BKG,22.87786,0.17615,8.68876,0.79438,13.38318,1.22515,10.67954,11.0732,12.57264,1.93341,0.496398137879914
BLF,195.59065,0.26684,7.2776,0.13959,14.53519,2.59788,6.90105,19.00469,12.57264,1.93341,0.779902788368196
