TargetTicker,Ticker,SimilarityScore,DistanceScore,MetricsCoverage,PeerPool,SimilarityBasis,PeerRank,CompanyName,LegalName,Sector,EntityType
NDN,APS,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,9,APS,APS,Tài chính,CORPORATE
NDN,ART,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,10,ART,ART,Tài chính,CORPORATE
NLG,AAV,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,1,AAV,AAV,Tài chính,CORPORATE
NLG,ABI,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,2,ABI,ABI,Tài chính,CORPORATE
NLG,ABW,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,3,ABW,ABW,Tài chính,CORPORATE
NLG,AGG,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,4,AGG,AGG,Tài chính,CORPORATE
NLG,AGR,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,5,Agriseco,Agriseco,Tài chính,CORPORATE
NLG,AIC,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,6,AIC,AIC,Tài chính,CORPORATE
NLG,AMD,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,7,AMD,AMD,Tài chính,CORPORATE
NLG,API,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,8,API,API,Tài chính,CORPORATE
NLG,APS,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,9,APS,APS,Tài chính,CORPORATE
NLG,ART,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,10,ART,ART,Tài chính,CORPORATE
NRC,AAV,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,1,AAV,AAV,Tài chính,CORPORATE
NRC,ABI,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,2,ABI,ABI,Tài chính,CORPORATE
NRC,ABW,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,3,ABW,ABW,Tài chính,CORPORATE
NRC,AGG,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,4,AGG,AGG,Tài chính,CORPORATE
NRC,AGR,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,5,Agriseco,Agriseco,Tài chính,CORPORATE
NRC,AIC,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,6,AIC,AIC,Tài chính,CORPORATE
NRC,AMD,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,7,AMD,AMD,Tài chính,CORPORATE
NRC,API,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,8,API,API,Tài chính,CORPORATE
NRC,APS,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,9,APS,APS,Tài chính,CORPORATE
NRC,ART,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,10,ART,ART,Tài chính,CORPORATE
NTB,AAV,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,1,AAV,AAV,Tài chính,CORPORATE
NTB,ABI,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,2,ABI,ABI,Tài chính,CORPORATE
NTB,ABW,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,3,ABW,ABW,Tài chính,CORPORATE
NTB,AGG,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,4,AGG,AGG,Tài chính,CORPORATE
NTB,AGR,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,5,Agriseco,Agriseco,Tài chính,CORPORATE
NTB,AIC,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,6,AIC,AIC,Tài chính,CORPORATE
NTB,AMD,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,7,AMD,AMD,Tài chính,CORPORATE
NTB,API,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,8,API,API,Tài chính,CORPORATE
NTB,APS,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,9,APS,APS,Tài chính,CORPORATE
NTB,ART,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,10,ART,ART,Tài chính,CORPORATE
NTC,AAV,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,1,AAV,AAV,Tài chính,CORPORATE
NTC,ABI,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,2,ABI,ABI,Tài chính,CORPORATE
NTC,ABW,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,3,ABW,ABW,Tài chính,CORPORATE
NTC,AGG,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,4,AGG,AGG,Tài chính,CORPORATE
NTC,AGR,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,5,Agriseco,Agriseco,Tài chính,CORPORATE
NTC,AIC,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,6,AIC,AIC,Tài chính,CORPORATE
NTC,AMD,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,7,AMD,AMD,Tài chính,CORPORATE
NTC,API,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,8,API,API,Tài chính,CORPORATE
NTC,APS,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,9,APS,APS,Tài chính,CORPORATE
NTC,ART,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,10,ART,ART,Tài chính,CORPORATE
NTL,AAV,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,1,AAV,AAV,Tài chính,CORPORATE
NTL,ABI,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,2,ABI,ABI,Tài chính,CORPORATE
NTL,ABW,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,3,ABW,ABW,Tài chính,CORPORATE
NTL,AGG,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,4,AGG,AGG,Tài chính,CORPORATE
NTL,AGR,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,5,Agriseco,Agriseco,Tài chính,CORPORATE
NTL,AIC,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,6,AIC,AIC,Tài chính,CORPORATE
NTL,AMD,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,7,AMD,AMD,Tài chính,CORPORATE
NTL,API,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,8,API,API,Tài chính,CORPORATE
NTL,APS,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,9,APS,APS,Tài chính,CORPORATE
NTL,ART,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,10,ART,ART,Tài chính,CORPORATE
NVL,AAV,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,1,AAV,AAV,Tài chính,CORPORATE
NVL,ABI,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,2,ABI,ABI,Tài chính,CORPORATE
NVL,ABW,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,3,ABW,ABW,Tài chính,CORPORATE
NVL,AGG,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,4,AGG,AGG,Tài chính,CORPORATE
NVL,AGR,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,5,Agriseco,Agriseco,Tài chính,CORPORATE
NVL,AIC,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,6,AIC,AIC,Tài chính,CORPORATE
NVL,AMD,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,7,AMD,AMD,Tài chính,CORPORATE
NVL,API,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,8,API,API,Tài chính,CORPORATE
NVL,APS,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,9,APS,APS,Tài chính,CORPORATE
NVL,ART,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,10,ART,ART,Tài chính,CORPORATE
NVT,AAV,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,1,AAV,AAV,Tài chính,CORPORATE
NVT,ABI,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,2,ABI,ABI,Tài chính,CORPORATE
NVT,ABW,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,3,ABW,ABW,Tài chính,CORPORATE
NVT,AGG,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,4,AGG,AGG,Tài chính,CORPORATE
NVT,AGR,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,5,Agriseco,Agriseco,Tài chính,CORPORATE
NVT,AIC,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,6,AIC,AIC,Tài chính,CORPORATE
NVT,AMD,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,7,AMD,AMD,Tài chính,CORPORATE
NVT,API,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,8,API,API,Tài chính,CORPORATE
NVT,APS,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,9,APS,APS,Tài chính,CORPORATE
NVT,ART,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,10,ART,ART,Tài chính,CORPORATE
OGC,AAV,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,1,AAV,AAV,Tài chính,CORPORATE
OGC,ABI,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,2,ABI,ABI,Tài chính,CORPORATE
OGC,ABW,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,3,ABW,ABW,Tài chính,CORPORATE
OGC,AGG,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,4,AGG,AGG,Tài chính,CORPORATE
OGC,AGR,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,5,Agriseco,Agriseco,Tài chính,CORPORATE
OGC,AIC,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,6,AIC,AIC,Tài chính,CORPORATE
OGC,AMD,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,7,AMD,AMD,Tài chính,CORPORATE
OGC,API,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,8,API,API,Tài chính,CORPORATE
OGC,APS,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,9,APS,APS,Tài chính,CORPORATE
OGC,ART,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,10,ART,ART,Tài chính,CORPORATE
PDR,AAV,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,1,AAV,AAV,Tài chính,CORPORATE
PDR,ABI,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,2,ABI,ABI,Tài chính,CORPORATE
PDR,ABW,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,3,ABW,ABW,Tài chính,CORPORATE
PDR,AGG,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,4,AGG,AGG,Tài chính,CORPORATE
PDR,AGR,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,5,Agriseco,Agriseco,Tài chính,CORPORATE
PDR,AIC,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,6,AIC,AIC,Tài chính,CORPORATE
PDR,AMD,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,7,AMD,AMD,Tài chính,CORPORATE
PDR,API,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,8,API,API,Tài chính,CORPORATE
PDR,APS,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,9,APS,APS,Tài chính,CORPORATE
PDR,ART,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,10,ART,ART,Tài chính,CORPORATE
PGI,AAV,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,1,AAV,AAV,Tài chính,CORPORATE
PGI,ABI,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,2,ABI,ABI,Tài chính,CORPORATE
PGI,ABW,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,3,ABW,ABW,Tài chính,CORPORATE
PGI,AGG,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,4,AGG,AGG,Tài chính,CORPORATE
PGI,AGR,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,5,Agriseco,Agriseco,Tài chính,CORPORATE
PGI,AIC,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,6,AIC,AIC,Tài chính,CORPORATE
PGI,AMD,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,7,AMD,AMD,Tài chính,CORPORATE
PGI,API,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,8,API,API,Tài chính,CORPORATE
PGI,APS,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,9,APS,APS,Tài chính,CORPORATE
PGI,ART,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,10,ART,ART,Tài chính,CORPORATE
PHS,AAV,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,1,AAV,AAV,Tài chính,CORPORATE
PHS,ABI,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,2,ABI,ABI,Tài chính,CORPORATE
PHS,ABW,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,3,ABW,ABW,Tài chính,CORPORATE
PHS,AGG,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,4,AGG,AGG,Tài chính,CORPORATE
PHS,AGR,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,5,Agriseco,Agriseco,Tài chính,CORPORATE
PHS,AIC,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,6,AIC,AIC,Tài chính,CORPORATE
PHS,AMD,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,7,AMD,AMD,Tài chính,CORPORATE
PHS,API,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,8,API,API,Tài chính,CORPORATE
PHS,APS,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,9,APS,APS,Tài chính,CORPORATE
PHS,ART,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,10,ART,ART,Tài chính,CORPORATE
PIV,AAV,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,1,AAV,AAV,Tài chính,CORPORATE
PIV,ABI,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,2,ABI,ABI,Tài chính,CORPORATE
PIV,ABW,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,3,ABW,ABW,Tài chính,CORPORATE
PIV,AGG,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,4,AGG,AGG,Tài chính,CORPORATE
PIV,AGR,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,5,Agriseco,Agriseco,Tài chính,CORPORATE
PIV,AIC,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,6,AIC,AIC,Tài chính,CORPORATE
PIV,AMD,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,7,AMD,AMD,Tài chính,CORPORATE
PIV,API,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,8,API,API,Tài chính,CORPORATE
PIV,APS,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,9,APS,APS,Tài chính,CORPORATE
PIV,ART,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,10,ART,ART,Tài chính,CORPORATE
PPI,AAV,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,1,AAV,AAV,Tài chính,CORPORATE
PPI,ABI,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,2,ABI,ABI,Tài chính,CORPORATE
PPI,ABW,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,3,ABW,ABW,Tài chính,CORPORATE
PPI,AGG,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,4,AGG,AGG,Tài chính,CORPORATE
PPI,AGR,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,5,Agriseco,Agriseco,Tài chính,CORPORATE
PPI,AIC,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,6,AIC,AIC,Tài chính,CORPORATE
PPI,AMD,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,7,AMD,AMD,Tài chính,CORPORATE
PPI,API,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,8,API,API,Tài chính,CORPORATE
PPI,APS,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,9,APS,APS,Tài chính,CORPORATE
PPI,ART,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,10,ART,ART,Tài chính,CORPORATE
PRE,AAV,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,1,AAV,AAV,Tài chính,CORPORATE
PRE,ABI,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,2,ABI,ABI,Tài chính,CORPORATE
PRE,ABW,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,3,ABW,ABW,Tài chính,CORPORATE
PRE,AGG,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,4,AGG,AGG,Tài chính,CORPORATE
PRE,AGR,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,5,Agriseco,Agriseco,Tài chính,CORPORATE
PRE,AIC,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,6,AIC,AIC,Tài chính,CORPORATE
PRE,AMD,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,7,AMD,AMD,Tài chính,CORPORATE
PRE,API,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,8,API,API,Tài chính,CORPORATE
PRE,APS,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,9,APS,APS,Tài chính,CORPORATE
PRE,ART,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,10,ART,ART,Tài chính,CORPORATE
PRT,AAV,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,1,AAV,AAV,Tài chính,CORPORATE
PRT,ABI,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,2,ABI,ABI,Tài chính,CORPORATE
PRT,ABW,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,3,ABW,ABW,Tài chính,CORPORATE
PRT,AGG,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,4,AGG,AGG,Tài chính,CORPORATE
PRT,AGR,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,5,Agriseco,Agriseco,Tài chính,CORPORATE
PRT,AIC,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,6,AIC,AIC,Tài chính,CORPORATE
PRT,AMD,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,7,AMD,AMD,Tài chính,CORPORATE
PRT,API,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,8,API,API,Tài chính,CORPORATE
PRT,APS,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,9,APS,APS,Tài chính,CORPORATE
PRT,ART,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,10,ART,ART,Tài chính,CORPORATE
PSI,AAV,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,1,AAV,AAV,Tài chính,CORPORATE
PSI,ABI,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,2,ABI,ABI,Tài chính,CORPORATE
PSI,ABW,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,3,ABW,ABW,Tài chính,CORPORATE
PSI,AGG,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,4,AGG,AGG,Tài chính,CORPORATE
PSI,AGR,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,5,Agriseco,Agriseco,Tài chính,CORPORATE
PSI,AIC,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,6,AIC,AIC,Tài chính,CORPORATE
PSI,AMD,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,7,AMD,AMD,Tài chính,CORPORATE
PSI,API,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,8,API,API,Tài chính,CORPORATE
PSI,APS,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,9,APS,APS,Tài chính,CORPORATE
PSI,ART,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,10,ART,ART,Tài chính,CORPORATE
PTI,AAV,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,1,AAV,AAV,Tài chính,CORPORATE
PTI,ABI,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,2,ABI,ABI,Tài chính,CORPORATE
PTI,ABW,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,3,ABW,ABW,Tài chính,CORPORATE
PTI,AGG,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,4,AGG,AGG,Tài chính,CORPORATE
PTI,AGR,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,5,Agriseco,Agriseco,Tài chính,CORPORATE
PTI,AIC,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,6,AIC,AIC,Tài chính,CORPORATE
PTI,AMD,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,7,AMD,AMD,Tài chính,CORPORATE
PTI,API,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,8,API,API,Tài chính,CORPORATE
PTI,APS,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,9,APS,APS,Tài chính,CORPORATE
PTI,ART,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,10,ART,ART,Tài chính,CORPORATE
PTL,AAV,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,1,AAV,AAV,Tài chính,CORPORATE
PTL,ABI,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,2,ABI,ABI,Tài chính,CORPORATE
PTL,ABW,,,0.0,ICB cấp 2: Tài chính,Cùng ngành/ICB; chờ đủ KPI để tính similarity,3,ABW,ABW,Tài chính,CORPORATE
