Ticker,Period,Metric,Value
MSB,2021-Q4,CustomerDeposits,94616419000000.0
MSB,2021-Q3,CustomerDeposits,94001785000000.0
MSB,2021-Q2,CustomerDeposits,86045919000000.0
MSB,2021-Q1,CustomerDeposits,91823350000000.0
MSB,2020-Q4,CustomerDeposits,87510188000000.0
MSB,2020-Q3,CustomerDeposits,80029059000000.0
MSB,2020-Q2,CustomerDeposits,83191281000000.0
MSB,2020-Q1,CustomerDeposits,81525008000000.0
MSB,2019-Q4,CustomerDeposits,80872643000000.0
MSB,2019-Q3,CustomerDeposits,77342806000000.0
MSB,2019-Q2,CustomerDeposits,68258512000000.0
MSB,2019-Q1,CustomerDeposits,65483945000000.0
MSB,2018-Q4,CustomerDeposits,63528770000000.0
MSB,2018-Q3,CustomerDeposits,64767351000000.0
MSB,2018-Q2,CustomerDeposits,62015783000000.0
MSB,2018-Q1,CustomerDeposits,60030224000000.0
MSB,2026-Q2,Equity,45246509000000.0
MSB,2026-Q1,Equity,43977913000000.0
MSB,2025-Q4,Equity,42446058000000.0
MSB,2025-Q3,Equity,40556253000000.0
MSB,2025-Q2,Equity,39312119000000.0
MSB,2025-Q1,Equity,38020647000000.0
MSB,2024-Q4,Equity,36817557000000.0
MSB,2024-Q3,Equity,35232591000000.0
MSB,2024-Q2,Equity,33880178000000.0
MSB,2024-Q1,Equity,32305124000000.0
MSB,2023-Q4,Equity,31298212000000.0
MSB,2023-Q3,Equity,30567619000000.0
MSB,2023-Q2,Equity,29517935000000.0
MSB,2023-Q1,Equity,27996920000000.0
MSB,2022-Q4,Equity,26653998000000.0
MSB,2022-Q3,Equity,25796727000000.0
MSB,2022-Q2,Equity,24578171000000.0
MSB,2022-Q1,Equity,23114849000000.0
MSB,2021-Q4,Equity,22037785000000.0
MSB,2021-Q3,Equity,21288585000000.0
MSB,2021-Q2,Equity,20307856000000.0
MSB,2021-Q1,Equity,17781310000000.0
MSB,2020-Q4,Equity,16874819000000.0
MSB,2020-Q3,Equity,16161842000000.0
MSB,2020-Q2,Equity,15633075000000.0
MSB,2020-Q1,Equity,15065891000000.0
MSB,2019-Q4,Equity,14863522000000.0
MSB,2019-Q3,Equity,14681364000000.0
MSB,2019-Q2,Equity,14276986000000.0
MSB,2019-Q1,Equity,13902003000000.0
MSB,2018-Q4,Equity,13833453000000.0
MSB,2018-Q3,Equity,13808085000000.0
MSB,2018-Q2,Equity,13823151000000.0
MSB,2018-Q1,Equity,13884246000000.0
MSB,2026-Q2,NPAT,1250603000000.0
MSB,2026-Q1,NPAT,1514222000000.0
MSB,2025-Q4,NPAT,1851246000000.0
MSB,2025-Q3,NPAT,1274181000000.0
MSB,2025-Q2,NPAT,1237492000000.0
MSB,2025-Q1,NPAT,1265601000000.0
MSB,2024-Q4,NPAT,1616976000000.0
MSB,2024-Q3,NPAT,978491000000.0
MSB,2024-Q2,NPAT,1729963000000.0
MSB,2024-Q1,NPAT,1193947000000.0
MSB,2023-Q4,NPAT,483709000000.0
MSB,2023-Q3,NPAT,1325302000000.0
MSB,2023-Q2,NPAT,1617624000000.0
MSB,2023-Q1,NPAT,1217580000000.0
MSB,2022-Q4,NPAT,772310000000.0
MSB,2022-Q3,NPAT,1202769000000.0
MSB,2022-Q2,NPAT,1491993000000.0
MSB,2022-Q1,NPAT,1149143000000.0
MSB,2021-Q4,NPAT,746260000000.0
MSB,2021-Q3,NPAT,809551000000.0
MSB,2021-Q2,NPAT,1580274000000.0
MSB,2021-Q1,NPAT,898653000000.0
MSB,2020-Q4,NPAT,683302000000.0
MSB,2020-Q3,NPAT,553224000000.0
MSB,2020-Q2,NPAT,550297000000.0
MSB,2020-Q1,NPAT,224322000000.0
MSB,2019-Q4,NPAT,175515000000.0
MSB,2019-Q3,NPAT,400408000000.0
MSB,2019-Q2,NPAT,406263000000.0
MSB,2019-Q1,NPAT,61377000000.0
MSB,2018-Q4,NPAT,630709000000.0
MSB,2018-Q3,NPAT,7450000000.0
MSB,2018-Q2,NPAT,-56678000000.0
MSB,2018-Q1,NPAT,233001000000.0
MSB,2026-Q2,NetInterestIncome,3001236000000.0
MSB,2026-Q1,NetInterestIncome,3197509000000.0
MSB,2025-Q4,NetInterestIncome,3043554000000.0
MSB,2025-Q3,NetInterestIncome,2815316000000.0
MSB,2025-Q2,NetInterestIncome,2584839000000.0
MSB,2025-Q1,NetInterestIncome,2503785000000.0
MSB,2024-Q4,NetInterestIncome,3138941000000.0
MSB,2024-Q3,NetInterestIncome,2396498000000.0
MSB,2024-Q2,NetInterestIncome,2341990000000.0
MSB,2024-Q1,NetInterestIncome,2365635000000.0
MSB,2023-Q4,NetInterestIncome,2382502000000.0
MSB,2023-Q3,NetInterestIncome,2437678000000.0
MSB,2023-Q2,NetInterestIncome,2210599000000.0
MSB,2023-Q1,NetInterestIncome,2157736000000.0
MSB,2022-Q4,NetInterestIncome,2097929000000.0
MSB,2022-Q3,NetInterestIncome,2200103000000.0
MSB,2022-Q2,NetInterestIncome,2059748000000.0
MSB,2022-Q1,NetInterestIncome,1964012000000.0
MSB,2021-Q4,NetInterestIncome,1692541000000.0
MSB,2021-Q3,NetInterestIncome,1626968000000.0
MSB,2021-Q2,NetInterestIncome,1476985000000.0
MSB,2021-Q1,NetInterestIncome,1419750000000.0
MSB,2020-Q4,NetInterestIncome,1534865000000.0
MSB,2020-Q3,NetInterestIncome,1309560000000.0
MSB,2020-Q2,NetInterestIncome,1084147000000.0
MSB,2020-Q1,NetInterestIncome,893816000000.0
MSB,2019-Q4,NetInterestIncome,1021361000000.0
MSB,2019-Q3,NetInterestIncome,864161000000.0
MSB,2019-Q2,NetInterestIncome,570738000000.0
MSB,2019-Q1,NetInterestIncome,605844000000.0
MSB,2018-Q4,NetInterestIncome,1238591000000.0
MSB,2018-Q3,NetInterestIncome,547449000000.0
MSB,2018-Q2,NetInterestIncome,607906000000.0
MSB,2018-Q1,NetInterestIncome,440490000000.0
MSB,2026-Q2,OperatingIncome,3394998000000.0
MSB,2026-Q1,OperatingIncome,3649467000000.0
MSB,2025-Q4,OperatingIncome,3847603000000.0
MSB,2025-Q3,OperatingIncome,3403636000000.0
MSB,2025-Q2,OperatingIncome,3535289000000.0
MSB,2025-Q1,OperatingIncome,3257966000000.0
MSB,2024-Q4,OperatingIncome,4253678000000.0
MSB,2024-Q3,OperatingIncome,2933199000000.0
MSB,2024-Q2,OperatingIncome,3912849000000.0
MSB,2024-Q1,OperatingIncome,3118514000000.0
MSB,2023-Q4,OperatingIncome,2721987000000.0
MSB,2023-Q3,OperatingIncome,3170721000000.0
MSB,2023-Q2,OperatingIncome,3527565000000.0
MSB,2023-Q1,OperatingIncome,2868722000000.0
MSB,2022-Q4,OperatingIncome,2665035000000.0
MSB,2022-Q3,OperatingIncome,2838560000000.0
MSB,2022-Q2,OperatingIncome,2784064000000.0
MSB,2022-Q1,OperatingIncome,2406016000000.0
MSB,2021-Q4,OperatingIncome,2918487000000.0
MSB,2021-Q3,OperatingIncome,2310543000000.0
MSB,2021-Q2,OperatingIncome,3295155000000.0
MSB,2021-Q1,OperatingIncome,2064058000000.0
MSB,2020-Q4,OperatingIncome,2377217000000.0
MSB,2020-Q3,OperatingIncome,1783070000000.0
MSB,2020-Q2,OperatingIncome,1759290000000.0
MSB,2020-Q1,OperatingIncome,1262903000000.0
MSB,2019-Q4,OperatingIncome,1215744000000.0
MSB,2019-Q3,OperatingIncome,1684399000000.0
MSB,2019-Q2,OperatingIncome,1017680000000.0
MSB,2019-Q1,OperatingIncome,797333000000.0
MSB,2018-Q4,OperatingIncome,2008730000000.0
MSB,2018-Q3,OperatingIncome,945573000000.0
MSB,2018-Q2,OperatingIncome,997896000000.0
MSB,2018-Q1,OperatingIncome,796293000000.0
SSB,2026-Q2,ROE,0.0726722294
SSB,2026-Q1,ROE,0.0774129838
SSB,2025-Q4,ROE,0.1461892187
SSB,2025-Q3,ROE,0.1728287395
SSB,2025-Q2,ROE,0.186798033
SSB,2025-Q1,ROE,0.2028466645
SSB,2024-Q4,ROE,0.147505316
SSB,2024-Q3,ROE,0.1481638123
SSB,2024-Q2,ROE,0.1509864926
SSB,2024-Q1,ROE,0.1361730918
SSB,2023-Q4,ROE,0.130090791
SSB,2023-Q3,ROE,0.1222930746
SSB,2023-Q2,ROE,0.1290726662
SSB,2023-Q1,ROE,0.1520410752
SSB,2022-Q4,ROE,0.1805494735
SSB,2022-Q3,ROE,0.1702766326
SSB,2022-Q2,ROE,0.1790532156
SSB,2022-Q1,ROE,0.1612263784
SSB,2021-Q4,ROE,0.1692336876
SSB,2021-Q3,ROE,0.1692336876
SSB,2021-Q1,ROE,0.1257695257663726
SSB,2026-Q2,ROA,0.0074282467
SSB,2026-Q1,ROA,0.0080224644
SSB,2025-Q4,ROA,0.0152588803
SSB,2025-Q3,ROA,0.0186749463
SSB,2025-Q2,ROA,0.0206745701
SSB,2025-Q1,ROA,0.0231387214
SSB,2024-Q4,ROA,0.0162752857
SSB,2024-Q3,ROA,0.0171881674
SSB,2024-Q2,ROA,0.0174387236
SSB,2024-Q1,ROA,0.0156021236
SSB,2023-Q4,ROA,0.0147803926
SSB,2023-Q3,ROA,0.0138178012
SSB,2023-Q2,ROA,0.0143414338
SSB,2023-Q1,ROA,0.0164961417
SSB,2022-Q4,ROA,0.0182940683
SSB,2022-Q3,ROA,0.0168870871
SSB,2022-Q2,ROA,0.0166341117
SSB,2022-Q1,ROA,0.0133029457
SSB,2021-Q4,ROA,0.0132861623
SSB,2021-Q3,ROA,0.0132861623
SSB,2021-Q1,ROA,0.0092702405527234
SSB,2026-Q2,NIM,0.0245832806
SSB,2026-Q1,NIM,0.0259722643
SSB,2025-Q4,NIM,0.0281703491
SSB,2025-Q3,NIM,0.0286895925
SSB,2025-Q2,NIM,0.0321952889
SSB,2025-Q1,NIM,0.0358340902
SSB,2024-Q4,NIM,0.0358460209
SSB,2024-Q3,NIM,0.0376896122
SSB,2024-Q2,NIM,0.0345416808
SSB,2024-Q1,NIM,0.0307060607
SSB,2023-Q4,NIM,0.0305407324
SSB,2023-Q3,NIM,0.0303615893
SSB,2023-Q2,NIM,0.0317318474
SSB,2023-Q1,NIM,0.033406891
SSB,2022-Q4,NIM,0.034234038
SSB,2022-Q3,NIM,0.031372057
SSB,2022-Q2,NIM,0.0310205831
SSB,2022-Q1,NIM,0.0286553878
SSB,2021-Q4,NIM,0.0282706933
SSB,2021-Q3,NIM,0.0282706933
SSB,2021-Q1,NIM,0.021926924586296
SSB,2026-Q2,NPL,0.02246019
SSB,2026-Q1,NPL,0.0223637474
SSB,2025-Q4,NPL,0.0205616099
SSB,2025-Q3,NPL,0.0195152142
SSB,2025-Q2,NPL,0.0195466245
SSB,2025-Q1,NPL,0.0183745921
SSB,2024-Q4,NPL,0.0189121958
SSB,2024-Q3,NPL,0.0187210212
SSB,2024-Q2,NPL,0.0190954559
SSB,2024-Q1,NPL,0.0196081555
SSB,2023-Q4,NPL,0.0193766916
SSB,2023-Q3,NPL,0.0187344998
SSB,2023-Q2,NPL,0.0172999128
SSB,2023-Q1,NPL,0.0159899269
SSB,2022-Q4,NPL,0.0159792741
SSB,2022-Q3,NPL,0.0159370535
SSB,2022-Q2,NPL,0.0160079807
SSB,2022-Q1,NPL,0.0164953317
SSB,2021-Q4,NPL,0.0168472934
SSB,2021-Q3,NPL,0.0168472934
SSB,2021-Q1,NPL,0.0180084593594074
SSB,2025-Q2,CAR,0.1327
SSB,2024-Q2,CAR,0.1478
SSB,2023-Q2,CAR,0.1455
SSB,2022-Q2,CAR,0.1349
SSB,2026-Q2,CIR,0.4043895484
SSB,2026-Q1,CIR,0.3201586101
SSB,2025-Q4,CIR,0.3301371222
SSB,2025-Q3,CIR,0.3735205437
SSB,2025-Q2,CIR,0.3865674619
SSB,2025-Q1,CIR,0.1776565604
SSB,2024-Q4,CIR,0.3328405458
SSB,2024-Q3,CIR,0.3554441908
SSB,2024-Q2,CIR,0.2872346155
SSB,2024-Q1,CIR,0.3367189116
SSB,2023-Q4,CIR,0.3827622501
SSB,2023-Q3,CIR,0.3730512781
SSB,2023-Q2,CIR,0.4365377533
SSB,2023-Q1,CIR,0.3670271476
SSB,2022-Q4,CIR,0.3527973317
SSB,2022-Q3,CIR,0.3921898936
SSB,2022-Q2,CIR,0.3208116606
SSB,2022-Q1,CIR,0.3595067505
SSB,2021-Q4,CIR,0.305431814
SSB,2021-Q3,CIR,0.305431814
SSB,2021-Q1,CIR,0.4070338606834411
SSB,2026-Q2,LDR,1.2707149215
SSB,2026-Q1,LDR,1.2843147323
SSB,2025-Q4,LDR,1.2358612266
SSB,2025-Q3,LDR,1.3149238875
SSB,2025-Q2,LDR,1.323571225
SSB,2025-Q1,LDR,1.3311914503
SSB,2024-Q4,LDR,1.2437882546
SSB,2024-Q3,LDR,1.2816821242
SSB,2024-Q2,LDR,1.2442607148
SSB,2024-Q1,LDR,1.173691446
SSB,2023-Q4,LDR,1.241037597
SSB,2023-Q3,LDR,1.1978172603
SSB,2023-Q2,LDR,1.3136882359
SSB,2023-Q1,LDR,1.3533370106
SSB,2022-Q4,LDR,1.3324069938
SSB,2022-Q3,LDR,1.3231774311
SSB,2022-Q2,LDR,1.2574702519
SSB,2022-Q1,LDR,1.1621676993
SSB,2021-Q4,LDR,1.0193764747
SSB,2021-Q3,LDR,1.0193764747
SSB,2021-Q1,LDR,0.9639902710914612
SSB,2026-Q2,CASA,0.1322652282
SSB,2026-Q1,CASA,0.1101042422
SSB,2025-Q4,CASA,0.1537217617
SSB,2025-Q3,CASA,0.1581825049
SSB,2025-Q2,CASA,0.1098233906
SSB,2025-Q1,CASA,0.1056064999
SSB,2024-Q4,CASA,0.1940083008
SSB,2024-Q3,CASA,0.1345791297
SSB,2024-Q2,CASA,0.1340754446
SSB,2024-Q1,CASA,0.1132815012
SSB,2023-Q4,CASA,0.1153082112
SSB,2023-Q3,CASA,0.17298417
SSB,2023-Q2,CASA,0.1024465363
SSB,2023-Q1,CASA,0.0884975389
SSB,2022-Q4,CASA,0.1003236675
SSB,2022-Q3,CASA,0.0985861839
SSB,2022-Q2,CASA,0.0933144737
SSB,2022-Q1,CASA,0.1189793451
SSB,2021-Q4,CASA,0.0886684901
SSB,2021-Q3,CASA,0.1201349674
SSB,2021-Q1,CASA,0.0911177896
SSB,2026-Q2,PB,1.2270299287
SSB,2026-Q1,PB,1.3142622396
SSB,2025-Q4,PB,1.1909192657
SSB,2025-Q3,PB,1.2646650347
SSB,2025-Q2,PB,1.3977168236
SSB,2025-Q1,PB,1.4188292492
SSB,2024-Q4,PB,1.5074842203
SSB,2024-Q3,PB,1.4645993323
SSB,2024-Q2,PB,1.5053709232
SSB,2024-Q1,PB,1.6445259451
SSB,2023-Q4,PB,1.8616734241
SSB,2023-Q3,PB,2.0089480733
SSB,2023-Q2,PB,2.1906583968
SSB,2023-Q1,PB,2.5998645671
SSB,2022-Q4,PB,2.434461734
SSB,2022-Q3,PB,2.699220341
SSB,2022-Q2,PB,2.4890727405
SSB,2022-Q1,PB,2.7752623277
SSB,2021-Q4,PB,3.3127940536
SSB,2021-Q3,PB,3.0531250841
SSB,2021-Q1,PB,3.228882896
SSB,2026-Q2,PE,17.3430894788
SSB,2026-Q1,PE,17.4307634659
SSB,2025-Q4,PE,8.7224281983
SSB,2025-Q3,PE,7.6747626609
SSB,2025-Q2,PE,8.0287252731
SSB,2025-Q1,PE,7.6812375987
SSB,2024-Q4,PE,10.9543255511
SSB,2024-Q3,PE,10.3696790767
SSB,2024-Q2,PE,10.5304624287
SSB,2024-Q1,PE,12.7448416761
SSB,2023-Q4,PE,15.0907197368
SSB,2023-Q3,PE,17.1559632785
SSB,2023-Q2,PE,17.675310214
SSB,2023-Q1,PE,18.0022454071
SSB,2022-Q4,PE,15.3342573049
SSB,2022-Q3,PE,17.184097011
SSB,2022-Q2,PE,15.0650574372
SSB,2022-Q1,PE,17.9239474445
SSB,2021-Q4,PE,20.1338636713
SSB,2021-Q3,PE,20.8358933641
SSB,2021-Q1,PE,26.7956385355
SSB,2026-Q2,TotalAssets,427107510000000.0
SSB,2026-Q1,TotalAssets,403197675000000.0
SSB,2025-Q4,TotalAssets,396443131000000.0
SSB,2025-Q3,TotalAssets,380808411000000.0
SSB,2025-Q2,TotalAssets,379013742000000.0
SSB,2025-Q1,TotalAssets,333746268000000.0
SSB,2024-Q4,TotalAssets,325698848000000.0
SSB,2024-Q3,TotalAssets,288517800000000.0
SSB,2024-Q2,TotalAssets,280657951000000.0
SSB,2024-Q1,TotalAssets,271613578000000.0
SSB,2023-Q4,TotalAssets,266107033000000.0
SSB,2023-Q3,TotalAssets,248810092000000.0
SSB,2023-Q2,TotalAssets,245206026000000.0
SSB,2023-Q1,TotalAssets,245169088000000.0
SSB,2022-Q4,TotalAssets,231423056000000.0
SSB,2022-Q3,TotalAssets,229145802000000.0
SSB,2022-Q2,TotalAssets,229723225000000.0
SSB,2022-Q1,TotalAssets,231222030000000.0
SSB,2021-Q4,TotalAssets,211663515000000.0
SSB,2021-Q3,TotalAssets,197629226000000.0
SSB,2021-Q2,TotalAssets,186934447000000.0
SSB,2021-Q1,TotalAssets,184320897000000.0
SSB,2020-Q4,TotalAssets,180207288000000.0
SSB,2020-Q3,TotalAssets,167426241000000.0
SSB,2020-Q2,TotalAssets,161540016000000.0
SSB,2020-Q1,TotalAssets,148500554000000.0
SSB,2019-Q4,TotalAssets,157398288000000.0
SSB,2019-Q3,TotalAssets,152558612000000.0
SSB,2019-Q2,TotalAssets,149087108000000.0
SSB,2019-Q1,TotalAssets,141297812000000.0
SSB,2018-Q4,TotalAssets,140487188000000.0
SSB,2018-Q3,TotalAssets,126371670000000.0
SSB,2018-Q2,TotalAssets,129483563000000.0
SSB,2018-Q1,TotalAssets,121181368000000.0
SSB,2026-Q2,GrossLoans,253860052000000.0
SSB,2026-Q1,GrossLoans,238723587000000.0
SSB,2025-Q4,GrossLoans,237047100000000.0
SSB,2025-Q3,GrossLoans,233562130000000.0
SSB,2025-Q2,GrossLoans,220570565000000.0
SSB,2025-Q1,GrossLoans,213048049000000.0
SSB,2024-Q4,GrossLoans,209354643000000.0
SSB,2024-Q3,GrossLoans,196889847000000.0
SSB,2024-Q2,GrossLoans,185958901000000.0
SSB,2024-Q1,GrossLoans,181184610000000.0
SSB,2023-Q4,GrossLoans,179751893000000.0
SSB,2023-Q3,GrossLoans,168848063000000.0
SSB,2023-Q2,GrossLoans,161889255000000.0
SSB,2023-Q1,GrossLoans,159281216000000.0
SSB,2022-Q4,GrossLoans,153955992000000.0
SSB,2022-Q3,GrossLoans,149975841000000.0
SSB,2022-Q2,GrossLoans,146783660000000.0
SSB,2022-Q1,GrossLoans,145836833000000.0
SSB,2021-Q4,GrossLoans,127588159000000.0
SSB,2021-Q3,GrossLoans,112580576000000.0
SSB,2021-Q2,GrossLoans,111578130000000.0
SSB,2021-Q1,GrossLoans,111050028000000.0
SSB,2020-Q4,GrossLoans,108869236000000.0
SSB,2020-Q3,GrossLoans,97870720000000.0
SSB,2020-Q2,GrossLoans,98003710000000.0
SSB,2020-Q1,GrossLoans,97137168000000.0
SSB,2019-Q4,GrossLoans,98613839000000.0
SSB,2019-Q3,GrossLoans,93318282000000.0
SSB,2019-Q2,GrossLoans,88210909000000.0
SSB,2019-Q1,GrossLoans,85699729000000.0
SSB,2018-Q4,GrossLoans,83910159000000.0
SSB,2018-Q3,GrossLoans,77502821000000.0
SSB,2018-Q2,GrossLoans,75875118000000.0
SSB,2018-Q1,GrossLoans,73047744000000.0
SSB,2026-Q2,CustomerDeposits,199777344000000.0
SSB,2026-Q1,CustomerDeposits,185876235000000.0
SSB,2025-Q4,CustomerDeposits,191807215000000.0
SSB,2025-Q3,CustomerDeposits,177624068000000.0
SSB,2025-Q2,CustomerDeposits,166648051000000.0
SSB,2025-Q1,CustomerDeposits,160043132000000.0
SSB,2024-Q4,CustomerDeposits,168320164000000.0
SSB,2024-Q3,CustomerDeposits,153618314000000.0
SSB,2024-Q2,CustomerDeposits,149453325000000.0
SSB,2024-Q1,CustomerDeposits,154371586000000.0
SSB,2023-Q4,CustomerDeposits,144840006000000.0
SSB,2023-Q3,CustomerDeposits,140963124000000.0
SSB,2023-Q2,CustomerDeposits,123232629000000.0
SSB,2023-Q1,CustomerDeposits,117695160000000.0
SSB,2022-Q4,CustomerDeposits,115547271000000.0
SSB,2022-Q3,CustomerDeposits,113345223000000.0
SSB,2022-Q2,CustomerDeposits,116729330000000.0
SSB,2022-Q1,CustomerDeposits,106116923000000.0
SSB,2021-Q4,CustomerDeposits,109784637000000.0
SSB,2021-Q3,CustomerDeposits,110440626000000.0
SSB,2021-Q2,CustomerDeposits,107983872000000.0
SSB,2021-Q1,CustomerDeposits,115198284000000.0
SSB,2020-Q4,CustomerDeposits,113276597000000.0
SSB,2020-Q3,CustomerDeposits,102547411000000.0
SSB,2020-Q2,CustomerDeposits,100233665000000.0
SSB,2020-Q1,CustomerDeposits,98610547000000.0
SSB,2019-Q4,CustomerDeposits,95727318000000.0
SSB,2019-Q3,CustomerDeposits,90754304000000.0
SSB,2019-Q2,CustomerDeposits,89780907000000.0
SSB,2019-Q1,CustomerDeposits,87264525000000.0
SSB,2018-Q4,CustomerDeposits,84344557000000.0
SSB,2018-Q3,CustomerDeposits,91988956000000.0
SSB,2018-Q2,CustomerDeposits,88633966000000.0
SSB,2018-Q1,CustomerDeposits,82931355000000.0
SSB,2026-Q2,Equity,42195287000000.0
SSB,2026-Q1,Equity,41481767000000.0
SSB,2025-Q4,Equity,40372594000000.0
SSB,2025-Q3,Equity,40267975000000.0
SSB,2025-Q2,Equity,39487970000000.0
SSB,2025-Q1,Equity,38599606000000.0
SSB,2024-Q4,Equity,35002855000000.0
SSB,2024-Q3,Equity,33777668000000.0
SSB,2024-Q2,Equity,32768668000000.0
SSB,2024-Q1,Equity,31565668000000.0
SSB,2023-Q4,Equity,30296679000000.0
SSB,2023-Q3,Equity,28627746000000.0
SSB,2023-Q2,Equity,27721837000000.0
SSB,2023-Q1,Equity,27086484000000.0
SSB,2022-Q4,Equity,26232220000000.0
SSB,2022-Q3,Equity,24620095000000.0
SSB,2022-Q2,Equity,23556800000000.0
SSB,2022-Q1,Equity,22590832000000.0
SSB,2021-Q4,Equity,18663264000000.0
SSB,2021-Q3,Equity,16034544000000.0
SSB,2021-Q2,Equity,14879182000000.0
SSB,2021-Q1,Equity,14225440000000.0
SSB,2020-Q4,Equity,13670378000000.0
SSB,2020-Q3,Equity,11798584000000.0
SSB,2020-Q2,Equity,11421794000000.0
SSB,2020-Q1,Equity,11264664000000.0
SSB,2019-Q4,Equity,10925842000000.0
SSB,2019-Q3,Equity,10374021000000.0
SSB,2019-Q2,Equity,8585380000000.0
SSB,2019-Q1,Equity,8417205000000.0
SSB,2018-Q4,Equity,8301505000000.0
SSB,2018-Q3,Equity,6505503000000.0
SSB,2018-Q2,Equity,6288870000000.0
SSB,2018-Q1,Equity,6269618000000.0
SSB,2026-Q2,NPAT,990923000000.0
SSB,2026-Q1,NPAT,1110630000000.0
SSB,2025-Q4,NPAT,104289000000.0
SSB,2025-Q3,NPAT,779490000000.0
SSB,2025-Q2,NPAT,1133275000000.0
SSB,2025-Q1,NPAT,3492485000000.0
SSB,2024-Q4,NPAT,1220935000000.0
SSB,2024-Q3,NPAT,1011973000000.0
SSB,2024-Q2,NPAT,1381786000000.0
SSB,2024-Q1,NPAT,1201332000000.0
SSB,2023-Q4,NPAT,1161289000000.0
SSB,2023-Q3,NPAT,908195000000.0
SSB,2023-Q2,NPAT,753505000000.0
SSB,2023-Q1,NPAT,853806000000.0
SSB,2022-Q4,NPAT,837412000000.0
SSB,2022-Q3,NPAT,964752000000.0
SSB,2022-Q2,NPAT,1201905000000.0
SSB,2022-Q1,NPAT,1048859000000.0
SSB,2021-Q4,NPAT,591486000000.0
SSB,2021-Q3,NPAT,776659000000.0
SSB,2021-Q2,NPAT,683223000000.0
SSB,2021-Q1,NPAT,555150000000.0
SSB,2020-Q4,NPAT,473107000000.0
SSB,2020-Q3,NPAT,371511000000.0
SSB,2020-Q2,NPAT,207447000000.0
SSB,2020-Q1,NPAT,308400000000.0
SSB,2019-Q4,NPAT,562181000000.0
SSB,2019-Q3,NPAT,215454000000.0
SSB,2019-Q2,NPAT,170602000000.0
SSB,2019-Q1,NPAT,150215000000.0
SSB,2018-Q4,NPAT,91290000000.0
SSB,2018-Q3,NPAT,144366000000.0
SSB,2018-Q2,NPAT,95866000000.0
SSB,2018-Q1,NPAT,111929000000.0
SSB,2026-Q2,NetInterestIncome,2249952000000.0
SSB,2026-Q1,NetInterestIncome,2413461000000.0
SSB,2025-Q4,NetInterestIncome,2451866000000.0
SSB,2025-Q3,NetInterestIncome,2337097000000.0
SSB,2025-Q2,NetInterestIncome,2464389000000.0
SSB,2025-Q1,NetInterestIncome,2450482000000.0
SSB,2024-Q4,NetInterestIncome,2425898000000.0
SSB,2024-Q3,NetInterestIncome,2797217000000.0
SSB,2024-Q2,NetInterestIncome,2741576000000.0
SSB,2024-Q1,NetInterestIncome,2001719000000.0
SSB,2023-Q4,NetInterestIncome,2215184000000.0
SSB,2023-Q3,NetInterestIncome,1638021000000.0
SSB,2023-Q2,NetInterestIncome,1507548000000.0
SSB,2023-Q1,NetInterestIncome,1796093000000.0
SSB,2022-Q4,NetInterestIncome,1929175000000.0
SSB,2022-Q3,NetInterestIncome,1784555000000.0
SSB,2022-Q2,NetInterestIncome,1727625000000.0
SSB,2022-Q1,NetInterestIncome,1564572000000.0
SSB,2021-Q4,NetInterestIncome,1337348000000.0
SSB,2021-Q3,NetInterestIncome,1418343000000.0
SSB,2021-Q2,NetInterestIncome,1325011000000.0
SSB,2021-Q1,NetInterestIncome,1105391000000.0
SSB,2020-Q4,NetInterestIncome,976644000000.0
SSB,2020-Q3,NetInterestIncome,747006000000.0
SSB,2020-Q2,NetInterestIncome,698389000000.0
SSB,2020-Q1,NetInterestIncome,639677000000.0
SSB,2019-Q4,NetInterestIncome,639104000000.0
SSB,2019-Q3,NetInterestIncome,831250000000.0
SSB,2019-Q2,NetInterestIncome,766800000000.0
SSB,2019-Q1,NetInterestIncome,657415000000.0
SSB,2018-Q4,NetInterestIncome,532667000000.0
SSB,2018-Q3,NetInterestIncome,404232000000.0
SSB,2018-Q2,NetInterestIncome,693451000000.0
SSB,2018-Q1,NetInterestIncome,528878000000.0
SSB,2026-Q2,OperatingIncome,2489231000000.0
SSB,2026-Q1,OperatingIncome,2913559000000.0
SSB,2025-Q4,OperatingIncome,3005142000000.0
SSB,2025-Q3,OperatingIncome,2596224000000.0
SSB,2025-Q2,OperatingIncome,2692477000000.0
SSB,2025-Q1,OperatingIncome,5819847000000.0
SSB,2024-Q4,OperatingIncome,3218959000000.0
SSB,2024-Q3,OperatingIncome,3178544000000.0
SSB,2024-Q2,OperatingIncome,3305016000000.0
SSB,2024-Q1,OperatingIncome,2706480000000.0
SSB,2023-Q4,OperatingIncome,2839006000000.0
SSB,2023-Q3,OperatingIncome,2368283000000.0
SSB,2023-Q2,OperatingIncome,1952397000000.0
SSB,2023-Q1,OperatingIncome,2264105000000.0
SSB,2022-Q4,OperatingIncome,2365277000000.0
SSB,2022-Q3,OperatingIncome,2252799000000.0
SSB,2022-Q2,OperatingIncome,2706747000000.0
SSB,2022-Q1,OperatingIncome,2322424000000.0
SSB,2021-Q4,OperatingIncome,1887361000000.0
SSB,2021-Q3,OperatingIncome,1949404000000.0
SSB,2021-Q2,OperatingIncome,1758990000000.0
SSB,2021-Q1,OperatingIncome,1440035000000.0
SSB,2020-Q4,OperatingIncome,1399753000000.0
SSB,2020-Q3,OperatingIncome,1180810000000.0
